run sh: `/home/mounir.ourekouch/.conda/envs/re_ssm/bin/python /home/mounir.ourekouch/.conda/envs/re_ssm/lib/python3.10/site-packages/swift/cli/sft.py --model Qwen/Qwen2.5-7B-Instruct --train_type lora --dataset re_data/1_PROMPT/RETACRED/ReTACRED_data_train.json --val_dataset re_data/1_PROMPT/RETACRED/ReTACRED_data_dev.json --torch_dtype bfloat16 --num_train_epochs 2 --per_device_train_batch_size 4 --per_device_eval_batch_size 4 --learning_rate 1e-4 --lora_rank 8 --lora_alpha 32 --target_modules all-linear --gradient_accumulation_steps 16 --eval_strategy steps --eval_steps 50 --save_steps 50 --save_total_limit 5 --logging_steps 5 --max_length 2048 --output_dir output --system You are an AI assistant specialized in identifying relationships between named entities in sentences. --warmup_ratio 0.05 --dataloader_num_workers 4 --model_author swift --model_name swift-robot`
Downloading Model from https://www.modelscope.cn to directory: /home/mounir.ourekouch/.cache/modelscope/hub/models/Qwen/Qwen2.5-7B-Instruct
Downloading Model from https://www.modelscope.cn to directory: /home/mounir.ourekouch/.cache/modelscope/hub/models/Qwen/Qwen2.5-7B-Instruct
{'loss': 0.06256413, 'grad_norm': 0.51516032, 'learning_rate': 9.543e-05, 'token_acc': 0.97395833, 'epoch': 0.36, 'global_step/max_steps': '330/1828', 'percentage': '18.05%', 'elapsed_time': '1h 12m 48s', 'remaining_time': '5h 30m 32s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.075533}
{'loss': 0.06490706, 'grad_norm': 0.92809319, 'learning_rate': 9.524e-05, 'token_acc': 0.98020833, 'epoch': 0.37, 'global_step/max_steps': '335/1828', 'percentage': '18.33%', 'elapsed_time': '1h 13m 14s', 'remaining_time': '5h 26m 26s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.076227}
{'loss': 0.04531794, 'grad_norm': 0.15621521, 'learning_rate': 9.505e-05, 'token_acc': 0.98541667, 'epoch': 0.37, 'global_step/max_steps': '340/1828', 'percentage': '18.60%', 'elapsed_time': '1h 13m 40s', 'remaining_time': '5h 22m 24s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.076923}
{'loss': 0.06116135, 'grad_norm': 0.29259175, 'learning_rate': 9.485e-05, 'token_acc': 0.98020833, 'epoch': 0.38, 'global_step/max_steps': '345/1828', 'percentage': '18.87%', 'elapsed_time': '1h 14m 5s', 'remaining_time': '5h 18m 27s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.077612}
{'loss': 0.06799986, 'grad_norm': 0.22678547, 'learning_rate': 9.465e-05, 'token_acc': 0.97291667, 'epoch': 0.38, 'global_step/max_steps': '350/1828', 'percentage': '19.15%', 'elapsed_time': '1h 14m 30s', 'remaining_time': '5h 14m 38s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.078289}
{'eval_loss': 0.07579927, 'eval_runtime': 446.7321, 'eval_samples_per_second': 43.838, 'eval_steps_per_second': 10.96, 'eval_token_acc': 0.97433279, 'epoch': 0.38, 'global_step/max_steps': '350/1828', 'percentage': '19.15%', 'elapsed_time': '1h 21m 57s', 'remaining_time': '5h 46m 5s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071176}
{'loss': 0.06640272, 'grad_norm': 0.29840007, 'learning_rate': 9.444e-05, 'token_acc': 0.97916667, 'epoch': 0.39, 'global_step/max_steps': '355/1828', 'percentage': '19.42%', 'elapsed_time': '1h 22m 23s', 'remaining_time': '5h 41m 50s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071819}
{'loss': 0.07412735, 'grad_norm': 0.829849, 'learning_rate': 9.423e-05, 'token_acc': 0.97395833, 'epoch': 0.39, 'global_step/max_steps': '360/1828', 'percentage': '19.69%', 'elapsed_time': '1h 22m 48s', 'remaining_time': '5h 37m 41s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072453}
{'loss': 0.06775469, 'grad_norm': 0.52809131, 'learning_rate': 9.402e-05, 'token_acc': 0.975, 'epoch': 0.4, 'global_step/max_steps': '365/1828', 'percentage': '19.97%', 'elapsed_time': '1h 23m 14s', 'remaining_time': '5h 33m 38s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073084}
{'loss': 0.06980566, 'grad_norm': 1.32914758, 'learning_rate': 9.38e-05, 'token_acc': 0.975, 'epoch': 0.41, 'global_step/max_steps': '370/1828', 'percentage': '20.24%', 'elapsed_time': '1h 23m 40s', 'remaining_time': '5h 29m 42s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073702}
{'loss': 0.05152373, 'grad_norm': 0.32941183, 'learning_rate': 9.358e-05, 'token_acc': 0.984375, 'epoch': 0.41, 'global_step/max_steps': '375/1828', 'percentage': '20.51%', 'elapsed_time': '1h 24m 6s', 'remaining_time': '5h 25m 52s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074314}
{'loss': 0.05664765, 'grad_norm': 0.26890147, 'learning_rate': 9.336e-05, 'token_acc': 0.97708333, 'epoch': 0.42, 'global_step/max_steps': '380/1828', 'percentage': '20.79%', 'elapsed_time': '1h 24m 31s', 'remaining_time': '5h 22m 5s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074927}
{'loss': 0.06561399, 'grad_norm': 0.68498522, 'learning_rate': 9.313e-05, 'token_acc': 0.97708333, 'epoch': 0.42, 'global_step/max_steps': '385/1828', 'percentage': '21.06%', 'elapsed_time': '1h 24m 57s', 'remaining_time': '5h 18m 24s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.075533}
{'loss': 0.06408088, 'grad_norm': 0.39273247, 'learning_rate': 9.29e-05, 'token_acc': 0.975, 'epoch': 0.43, 'global_step/max_steps': '390/1828', 'percentage': '21.33%', 'elapsed_time': '1h 25m 22s', 'remaining_time': '5h 14m 47s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.076134}
{'loss': 0.05079034, 'grad_norm': 0.38323197, 'learning_rate': 9.267e-05, 'token_acc': 0.984375, 'epoch': 0.43, 'global_step/max_steps': '395/1828', 'percentage': '21.61%', 'elapsed_time': '1h 25m 48s', 'remaining_time': '5h 11m 16s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.076728}
{'loss': 0.04767456, 'grad_norm': 0.8129186, 'learning_rate': 9.243e-05, 'token_acc': 0.984375, 'epoch': 0.44, 'global_step/max_steps': '400/1828', 'percentage': '21.88%', 'elapsed_time': '1h 26m 13s', 'remaining_time': '5h 7m 49s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.077318}
{'eval_loss': 0.07132141, 'eval_runtime': 448.7226, 'eval_samples_per_second': 43.644, 'eval_steps_per_second': 10.911, 'eval_token_acc': 0.97577955, 'epoch': 0.44, 'global_step/max_steps': '400/1828', 'percentage': '21.88%', 'elapsed_time': '1h 33m 42s', 'remaining_time': '5h 34m 31s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071147}
{'loss': 0.05841963, 'grad_norm': 0.53786224, 'learning_rate': 9.219e-05, 'token_acc': 0.97708333, 'epoch': 0.44, 'global_step/max_steps': '405/1828', 'percentage': '22.16%', 'elapsed_time': '1h 34m 8s', 'remaining_time': '5h 30m 47s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071697}
{'loss': 0.0470698, 'grad_norm': 0.45311433, 'learning_rate': 9.195e-05, 'token_acc': 0.984375, 'epoch': 0.45, 'global_step/max_steps': '410/1828', 'percentage': '22.43%', 'elapsed_time': '1h 34m 34s', 'remaining_time': '5h 27m 5s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072252}
{'loss': 0.07646464, 'grad_norm': 0.88273042, 'learning_rate': 9.17e-05, 'token_acc': 0.978125, 'epoch': 0.45, 'global_step/max_steps': '415/1828', 'percentage': '22.70%', 'elapsed_time': '1h 35m 0s', 'remaining_time': '5h 23m 29s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072799}
{'loss': 0.05718455, 'grad_norm': 0.52539492, 'learning_rate': 9.145e-05, 'token_acc': 0.97708333, 'epoch': 0.46, 'global_step/max_steps': '420/1828', 'percentage': '22.98%', 'elapsed_time': '1h 35m 25s', 'remaining_time': '5h 19m 54s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073354}
{'loss': 0.07350737, 'grad_norm': 0.39954787, 'learning_rate': 9.119e-05, 'token_acc': 0.98020833, 'epoch': 0.47, 'global_step/max_steps': '425/1828', 'percentage': '23.25%', 'elapsed_time': '1h 35m 51s', 'remaining_time': '5h 16m 25s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073898}
{'loss': 0.06643509, 'grad_norm': 0.4626812, 'learning_rate': 9.093e-05, 'token_acc': 0.975, 'epoch': 0.47, 'global_step/max_steps': '430/1828', 'percentage': '23.52%', 'elapsed_time': '1h 36m 17s', 'remaining_time': '5h 13m 2s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074433}
{'loss': 0.05907061, 'grad_norm': 0.62490875, 'learning_rate': 9.067e-05, 'token_acc': 0.978125, 'epoch': 0.48, 'global_step/max_steps': '435/1828', 'percentage': '23.80%', 'elapsed_time': '1h 36m 42s', 'remaining_time': '5h 9m 42s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074965}
{'loss': 0.07913302, 'grad_norm': 0.53506112, 'learning_rate': 9.041e-05, 'token_acc': 0.97395833, 'epoch': 0.48, 'global_step/max_steps': '440/1828', 'percentage': '24.07%', 'elapsed_time': '1h 37m 8s', 'remaining_time': '5h 6m 26s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.075492}
{'loss': 0.07705175, 'grad_norm': 0.45844761, 'learning_rate': 9.014e-05, 'token_acc': 0.97083333, 'epoch': 0.49, 'global_step/max_steps': '445/1828', 'percentage': '24.34%', 'elapsed_time': '1h 37m 34s', 'remaining_time': '5h 3m 15s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.076008}
{'loss': 0.05900366, 'grad_norm': 0.32396528, 'learning_rate': 8.987e-05, 'token_acc': 0.98541667, 'epoch': 0.49, 'global_step/max_steps': '450/1828', 'percentage': '24.62%', 'elapsed_time': '1h 38m 0s', 'remaining_time': '5h 0m 6s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.076527}
{'eval_loss': 0.07146841, 'eval_runtime': 448.5092, 'eval_samples_per_second': 43.665, 'eval_steps_per_second': 10.916, 'eval_token_acc': 0.9751668, 'epoch': 0.49, 'global_step/max_steps': '450/1828', 'percentage': '24.62%', 'elapsed_time': '1h 45m 28s', 'remaining_time': '5h 23m 0s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071104}
{'loss': 0.06603029, 'grad_norm': 0.94020146, 'learning_rate': 8.959e-05, 'token_acc': 0.978125, 'epoch': 0.5, 'global_step/max_steps': '455/1828', 'percentage': '24.89%', 'elapsed_time': '1h 45m 56s', 'remaining_time': '5h 19m 40s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071585}
{'loss': 0.07760237, 'grad_norm': 0.40700784, 'learning_rate': 8.932e-05, 'token_acc': 0.971875, 'epoch': 0.5, 'global_step/max_steps': '460/1828', 'percentage': '25.16%', 'elapsed_time': '1h 46m 21s', 'remaining_time': '5h 16m 19s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072079}
{'loss': 0.05561267, 'grad_norm': 0.36723381, 'learning_rate': 8.904e-05, 'token_acc': 0.97708333, 'epoch': 0.51, 'global_step/max_steps': '465/1828', 'percentage': '25.44%', 'elapsed_time': '1h 46m 47s', 'remaining_time': '5h 13m 0s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072574}
{'loss': 0.05926139, 'grad_norm': 0.58205527, 'learning_rate': 8.875e-05, 'token_acc': 0.975, 'epoch': 0.51, 'global_step/max_steps': '470/1828', 'percentage': '25.71%', 'elapsed_time': '1h 47m 12s', 'remaining_time': '5h 9m 46s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073064}
{'loss': 0.04686073, 'grad_norm': 0.45550588, 'learning_rate': 8.846e-05, 'token_acc': 0.984375, 'epoch': 0.52, 'global_step/max_steps': '475/1828', 'percentage': '25.98%', 'elapsed_time': '1h 47m 38s', 'remaining_time': '5h 6m 35s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073552}
{'loss': 0.05647762, 'grad_norm': 0.71597201, 'learning_rate': 8.817e-05, 'token_acc': 0.98020833, 'epoch': 0.53, 'global_step/max_steps': '480/1828', 'percentage': '26.26%', 'elapsed_time': '1h 48m 4s', 'remaining_time': '5h 3m 31s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074018}
{'loss': 0.05680421, 'grad_norm': 0.61450082, 'learning_rate': 8.788e-05, 'token_acc': 0.97916667, 'epoch': 0.53, 'global_step/max_steps': '485/1828', 'percentage': '26.53%', 'elapsed_time': '1h 48m 30s', 'remaining_time': '5h 0m 28s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074493}
{'loss': 0.06475079, 'grad_norm': 0.60058552, 'learning_rate': 8.758e-05, 'token_acc': 0.97708333, 'epoch': 0.54, 'global_step/max_steps': '490/1828', 'percentage': '26.81%', 'elapsed_time': '1h 48m 56s', 'remaining_time': '4h 57m 29s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074961}
{'loss': 0.04529107, 'grad_norm': 0.39387351, 'learning_rate': 8.728e-05, 'token_acc': 0.98229167, 'epoch': 0.54, 'global_step/max_steps': '495/1828', 'percentage': '27.08%', 'elapsed_time': '1h 49m 22s', 'remaining_time': '4h 54m 33s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.075424}
{'loss': 0.04201079, 'grad_norm': 0.38475171, 'learning_rate': 8.698e-05, 'token_acc': 0.98958333, 'epoch': 0.55, 'global_step/max_steps': '500/1828', 'percentage': '27.35%', 'elapsed_time': '1h 49m 48s', 'remaining_time': '4h 51m 38s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.075893}
{'eval_loss': 0.06970761, 'eval_runtime': 447.3574, 'eval_samples_per_second': 43.777, 'eval_steps_per_second': 10.944, 'eval_token_acc': 0.97600082, 'epoch': 0.55, 'global_step/max_steps': '500/1828', 'percentage': '27.35%', 'elapsed_time': '1h 57m 15s', 'remaining_time': '5h 11m 26s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071067}
{'loss': 0.0658368, 'grad_norm': 0.35037103, 'learning_rate': 8.667e-05, 'token_acc': 0.97604167, 'epoch': 0.55, 'global_step/max_steps': '505/1828', 'percentage': '27.63%', 'elapsed_time': '1h 57m 42s', 'remaining_time': '5h 8m 21s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071508}
{'loss': 0.0547009, 'grad_norm': 0.34472227, 'learning_rate': 8.636e-05, 'token_acc': 0.97916667, 'epoch': 0.56, 'global_step/max_steps': '510/1828', 'percentage': '27.90%', 'elapsed_time': '1h 58m 7s', 'remaining_time': '5h 5m 16s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071957}
{'loss': 0.05647809, 'grad_norm': 0.43095917, 'learning_rate': 8.605e-05, 'token_acc': 0.98333333, 'epoch': 0.56, 'global_step/max_steps': '515/1828', 'percentage': '28.17%', 'elapsed_time': '1h 58m 33s', 'remaining_time': '5h 2m 16s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072396}
{'loss': 0.06464126, 'grad_norm': 0.40468338, 'learning_rate': 8.574e-05, 'token_acc': 0.98125, 'epoch': 0.57, 'global_step/max_steps': '520/1828', 'percentage': '28.45%', 'elapsed_time': '1h 58m 59s', 'remaining_time': '4h 59m 19s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072832}
{'loss': 0.08801002, 'grad_norm': 0.66776079, 'learning_rate': 8.542e-05, 'token_acc': 0.96770833, 'epoch': 0.57, 'global_step/max_steps': '525/1828', 'percentage': '28.72%', 'elapsed_time': '1h 59m 25s', 'remaining_time': '4h 56m 23s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.07327}
{'loss': 0.08530859, 'grad_norm': 0.44545269, 'learning_rate': 8.51e-05, 'token_acc': 0.975, 'epoch': 0.58, 'global_step/max_steps': '530/1828', 'percentage': '28.99%', 'elapsed_time': '1h 59m 50s', 'remaining_time': '4h 53m 30s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073705}
{'loss': 0.05980874, 'grad_norm': 0.40016323, 'learning_rate': 8.477e-05, 'token_acc': 0.97708333, 'epoch': 0.59, 'global_step/max_steps': '535/1828', 'percentage': '29.27%', 'elapsed_time': '2h 0m 16s', 'remaining_time': '4h 50m 40s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074137}
{'loss': 0.0530941, 'grad_norm': 1.87790895, 'learning_rate': 8.445e-05, 'token_acc': 0.98333333, 'epoch': 0.59, 'global_step/max_steps': '540/1828', 'percentage': '29.54%', 'elapsed_time': '2h 0m 41s', 'remaining_time': '4h 47m 53s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074567}
{'loss': 0.08290444, 'grad_norm': 0.5518381, 'learning_rate': 8.412e-05, 'token_acc': 0.97708333, 'epoch': 0.6, 'global_step/max_steps': '545/1828', 'percentage': '29.81%', 'elapsed_time': '2h 1m 7s', 'remaining_time': '4h 45m 8s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074991}
{'loss': 0.05606725, 'grad_norm': 0.52551734, 'learning_rate': 8.379e-05, 'token_acc': 0.98125, 'epoch': 0.6, 'global_step/max_steps': '550/1828', 'percentage': '30.09%', 'elapsed_time': '2h 1m 33s', 'remaining_time': '4h 42m 26s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.075415}
{'eval_loss': 0.06862432, 'eval_runtime': 446.4116, 'eval_samples_per_second': 43.87, 'eval_steps_per_second': 10.967, 'eval_token_acc': 0.97571147, 'epoch': 0.6, 'global_step/max_steps': '550/1828', 'percentage': '30.09%', 'elapsed_time': '2h 8m 59s', 'remaining_time': '4h 59m 43s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071065}
{'loss': 0.05562538, 'grad_norm': 0.36877081, 'learning_rate': 8.345e-05, 'token_acc': 0.97916667, 'epoch': 0.61, 'global_step/max_steps': '555/1828', 'percentage': '30.36%', 'elapsed_time': '2h 9m 25s', 'remaining_time': '4h 56m 52s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071467}
{'loss': 0.06320621, 'grad_norm': 0.32644179, 'learning_rate': 8.311e-05, 'token_acc': 0.975, 'epoch': 0.61, 'global_step/max_steps': '560/1828', 'percentage': '30.63%', 'elapsed_time': '2h 9m 51s', 'remaining_time': '4h 54m 1s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071875}
{'loss': 0.06360402, 'grad_norm': 0.39247695, 'learning_rate': 8.277e-05, 'token_acc': 0.97395833, 'epoch': 0.62, 'global_step/max_steps': '565/1828', 'percentage': '30.91%', 'elapsed_time': '2h 10m 17s', 'remaining_time': '4h 51m 14s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072277}
{'loss': 0.04384755, 'grad_norm': 0.46639943, 'learning_rate': 8.243e-05, 'token_acc': 0.98333333, 'epoch': 0.62, 'global_step/max_steps': '570/1828', 'percentage': '31.18%', 'elapsed_time': '2h 10m 42s', 'remaining_time': '4h 48m 29s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072676}
{'loss': 0.05842181, 'grad_norm': 0.85168093, 'learning_rate': 8.209e-05, 'token_acc': 0.97916667, 'epoch': 0.63, 'global_step/max_steps': '575/1828', 'percentage': '31.46%', 'elapsed_time': '2h 11m 8s', 'remaining_time': '4h 45m 46s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073074}
{'loss': 0.07238194, 'grad_norm': 0.84677362, 'learning_rate': 8.174e-05, 'token_acc': 0.97604167, 'epoch': 0.63, 'global_step/max_steps': '580/1828', 'percentage': '31.73%', 'elapsed_time': '2h 11m 34s', 'remaining_time': '4h 43m 7s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073468}
{'loss': 0.06271706, 'grad_norm': 0.33175418, 'learning_rate': 8.139e-05, 'token_acc': 0.975, 'epoch': 0.64, 'global_step/max_steps': '585/1828', 'percentage': '32.00%', 'elapsed_time': '2h 12m 0s', 'remaining_time': '4h 40m 29s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073858}
{'loss': 0.06469007, 'grad_norm': 0.52740479, 'learning_rate': 8.103e-05, 'token_acc': 0.97604167, 'epoch': 0.65, 'global_step/max_steps': '590/1828', 'percentage': '32.28%', 'elapsed_time': '2h 12m 26s', 'remaining_time': '4h 37m 53s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074251}
{'loss': 0.06450545, 'grad_norm': 0.68491948, 'learning_rate': 8.068e-05, 'token_acc': 0.97604167, 'epoch': 0.65, 'global_step/max_steps': '595/1828', 'percentage': '32.55%', 'elapsed_time': '2h 12m 51s', 'remaining_time': '4h 35m 19s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074638}
{'loss': 0.0408716, 'grad_norm': 0.52327335, 'learning_rate': 8.032e-05, 'token_acc': 0.984375, 'epoch': 0.66, 'global_step/max_steps': '600/1828', 'percentage': '32.82%', 'elapsed_time': '2h 13m 17s', 'remaining_time': '4h 32m 48s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.075021}
{'eval_loss': 0.06788382, 'eval_runtime': 449.1924, 'eval_samples_per_second': 43.598, 'eval_steps_per_second': 10.9, 'eval_token_acc': 0.97611996, 'epoch': 0.66, 'global_step/max_steps': '600/1828', 'percentage': '32.82%', 'elapsed_time': '2h 20m 47s', 'remaining_time': '4h 48m 8s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071031}
{'loss': 0.05023425, 'grad_norm': 0.4628112, 'learning_rate': 7.996e-05, 'token_acc': 0.98333333, 'epoch': 0.66, 'global_step/max_steps': '605/1828', 'percentage': '33.10%', 'elapsed_time': '2h 21m 13s', 'remaining_time': '4h 45m 29s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071396}
{'loss': 0.07606328, 'grad_norm': 0.35031736, 'learning_rate': 7.959e-05, 'token_acc': 0.97916667, 'epoch': 0.67, 'global_step/max_steps': '610/1828', 'percentage': '33.37%', 'elapsed_time': '2h 21m 39s', 'remaining_time': '4h 42m 50s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071771}
{'loss': 0.06389774, 'grad_norm': 0.59431702, 'learning_rate': 7.923e-05, 'token_acc': 0.97395833, 'epoch': 0.67, 'global_step/max_steps': '615/1828', 'percentage': '33.64%', 'elapsed_time': '2h 22m 5s', 'remaining_time': '4h 40m 15s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072134}
{'loss': 0.05545903, 'grad_norm': 0.3680841, 'learning_rate': 7.886e-05, 'token_acc': 0.98020833, 'epoch': 0.68, 'global_step/max_steps': '620/1828', 'percentage': '33.92%', 'elapsed_time': '2h 22m 31s', 'remaining_time': '4h 37m 40s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072506}
{'loss': 0.06856112, 'grad_norm': 0.6323452, 'learning_rate': 7.849e-05, 'token_acc': 0.97604167, 'epoch': 0.68, 'global_step/max_steps': '625/1828', 'percentage': '34.19%', 'elapsed_time': '2h 22m 56s', 'remaining_time': '4h 35m 8s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072871}
{'loss': 0.04862329, 'grad_norm': 0.42991433, 'learning_rate': 7.812e-05, 'token_acc': 0.97916667, 'epoch': 0.69, 'global_step/max_steps': '630/1828', 'percentage': '34.46%', 'elapsed_time': '2h 23m 22s', 'remaining_time': '4h 32m 39s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073231}
{'loss': 0.04814699, 'grad_norm': 0.39659178, 'learning_rate': 7.774e-05, 'token_acc': 0.98333333, 'epoch': 0.7, 'global_step/max_steps': '635/1828', 'percentage': '34.74%', 'elapsed_time': '2h 23m 49s', 'remaining_time': '4h 30m 12s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073585}
{'loss': 0.06951218, 'grad_norm': 0.5594148, 'learning_rate': 7.736e-05, 'token_acc': 0.978125, 'epoch': 0.7, 'global_step/max_steps': '640/1828', 'percentage': '35.01%', 'elapsed_time': '2h 24m 15s', 'remaining_time': '4h 27m 46s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073944}
{'loss': 0.06357558, 'grad_norm': 0.36690506, 'learning_rate': 7.698e-05, 'token_acc': 0.98020833, 'epoch': 0.71, 'global_step/max_steps': '645/1828', 'percentage': '35.28%', 'elapsed_time': '2h 24m 41s', 'remaining_time': '4h 25m 22s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.0743}
{'loss': 0.07237321, 'grad_norm': 0.47652259, 'learning_rate': 7.66e-05, 'token_acc': 0.975, 'epoch': 0.71, 'global_step/max_steps': '650/1828', 'percentage': '35.56%', 'elapsed_time': '2h 25m 6s', 'remaining_time': '4h 22m 58s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.074659}
{'eval_loss': 0.06675657, 'eval_runtime': 449.7506, 'eval_samples_per_second': 43.544, 'eval_steps_per_second': 10.886, 'eval_token_acc': 0.97581359, 'epoch': 0.71, 'global_step/max_steps': '650/1828', 'percentage': '35.56%', 'elapsed_time': '2h 32m 36s', 'remaining_time': '4h 36m 33s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.070991}
{'loss': 0.05964276, 'grad_norm': 0.43331584, 'learning_rate': 7.622e-05, 'token_acc': 0.98125, 'epoch': 0.72, 'global_step/max_steps': '655/1828', 'percentage': '35.83%', 'elapsed_time': '2h 33m 2s', 'remaining_time': '4h 34m 4s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071332}
{'loss': 0.06341737, 'grad_norm': 0.27031231, 'learning_rate': 7.583e-05, 'token_acc': 0.978125, 'epoch': 0.72, 'global_step/max_steps': '660/1828', 'percentage': '36.11%', 'elapsed_time': '2h 33m 28s', 'remaining_time': '4h 31m 35s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.071675}
{'loss': 0.06507093, 'grad_norm': 0.42431027, 'learning_rate': 7.544e-05, 'token_acc': 0.98020833, 'epoch': 0.73, 'global_step/max_steps': '665/1828', 'percentage': '36.38%', 'elapsed_time': '2h 33m 54s', 'remaining_time': '4h 29m 9s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072015}
{'loss': 0.07537471, 'grad_norm': 0.47295126, 'learning_rate': 7.505e-05, 'token_acc': 0.97291667, 'epoch': 0.73, 'global_step/max_steps': '670/1828', 'percentage': '36.65%', 'elapsed_time': '2h 34m 19s', 'remaining_time': '4h 26m 44s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072357}
{'loss': 0.05690625, 'grad_norm': 0.60462403, 'learning_rate': 7.466e-05, 'token_acc': 0.97916667, 'epoch': 0.74, 'global_step/max_steps': '675/1828', 'percentage': '36.93%', 'elapsed_time': '2h 34m 44s', 'remaining_time': '4h 24m 18s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.072703}
{'loss': 0.05231714, 'grad_norm': 0.50152349, 'learning_rate': 7.427e-05, 'token_acc': 0.98020833, 'epoch': 0.74, 'global_step/max_steps': '680/1828', 'percentage': '37.20%', 'elapsed_time': '2h 35m 9s', 'remaining_time': '4h 21m 57s', 'memory(GiB)': 32.5, 'train_speed(iter/s)': 0.073042}
